county,date,status,number
Baker,2020-01-16,APPROVED,3
Baker,2020-01-17,APPROVED,1
Baker,2020-01-18,APPROVED,5
Baker,2020-01-19,APPROVED,2
Baker,2020-01-20,APPROVED,3
Baker,2020-01-21,APPROVED,4
Baker,2020-01-22,APPROVED,4
Baker,2020-01-23,APPROVED,3
Baker,2020-01-24,APPROVED,7
Baker,2020-01-25,APPROVED,9
Baker,2020-01-26,APPROVED,1
Baker,2020-01-27,APPROVED,3
Baker,2020-01-28,APPROVED,3
Baker,2020-01-29,APPROVED,2
Baker,2020-01-30,APPROVED,9
Baker,2020-01-31,APPROVED,4
Baker,2020-02-01,APPROVED,7
Baker,2020-02-01,CANCELED,1
Baker,2020-02-02,APPROVED,7
Baker,2020-02-03,APPROVED,14
Baker,2020-02-04,APPROVED,12
Baker,2020-02-05,APPROVED,2
Baker,2020-02-06,APPROVED,3
Baker,2020-02-07,APPROVED,3
Baker,2020-02-08,APPROVED,11
Baker,2020-02-09,APPROVED,2
Baker,2020-02-10,APPROVED,6
Baker,2020-02-11,APPROVED,4
Baker,2020-02-12,APPROVED,8
Baker,2020-02-13,APPROVED,6
Baker,2020-02-14,APPROVED,7
Baker,2020-02-15,APPROVED,6
Baker,2020-02-16,APPROVED,6
Baker,2020-02-17,APPROVED,4
Baker,2020-02-18,APPROVED,6
Baker,2020-02-19,APPROVED,2
Baker,2020-02-20,APPROVED,6
Baker,2020-02-21,APPROVED,7
Baker,2020-02-22,APPROVED,25
Baker,2020-02-23,APPROVED,12
Baker,2020-02-24,APPROVED,11
Baker,2020-02-25,APPROVED,2
Baker,2020-02-26,APPROVED,8
Baker,2020-02-27,APPROVED,5
Baker,2020-02-28,APPROVED,6
Baker,2020-02-28,DENIED,1
Baker,2020-02-29,APPROVED,10
Baker,2020-03-01,APPROVED,6
Baker,2020-03-03,APPROVED,4
Baker,2020-03-04,APPROVED,8
Baker,2020-03-05,APPROVED,7
Baker,2020-03-05,CANCELED,1
Baker,2020-03-06,APPROVED,12
Baker,2020-03-07,APPROVED,18
Baker,2020-03-08,APPROVED,16
Baker,2020-03-09,APPROVED,2
Baker,2020-03-10,APPROVED,7
Baker,2020-03-10,DENIED,1
Baker,2020-03-11,APPROVED,8
Baker,2020-03-12,APPROVED,4
Baker,2020-03-13,APPROVED,9
Baker,2020-03-14,APPROVED,26
Baker,2020-03-15,APPROVED,10
Baker,2020-03-16,APPROVED,10
Baker,2020-03-17,APPROVED,14
Baker,2020-03-18,APPROVED,11
Baker,2020-03-18,DENIED,1
Baker,2020-03-19,APPROVED,5
Baker,2020-03-20,APPROVED,20
Baker,2020-03-20,CANCELED,1
Baker,2020-03-21,APPROVED,13
Baker,2020-03-22,APPROVED,6
Baker,2020-03-22,DENIED,1
Baker,2020-03-23,APPROVED,12
Baker,2020-03-24,APPROVED,6
Baker,2020-03-24,CANCELED,1
Baker,2020-03-25,APPROVED,8
Baker,2020-03-26,APPROVED,8
Baker,2020-03-26,DENIED,1
Baker,2020-03-27,APPROVED,7
Baker,2020-03-28,APPROVED,7
Baker,2020-03-29,APPROVED,2
Baker,2020-03-31,APPROVED,8
Baker,2020-04-01,APPROVED,9
Baker,2020-04-02,APPROVED,6
Baker,2020-04-03,APPROVED,12
Baker,2020-04-04,APPROVED,7
Baker,2020-04-05,APPROVED,1
Baker,2020-04-06,APPROVED,4
Baker,2020-04-07,APPROVED,11
Baker,2020-04-08,APPROVED,5
Baker,2020-04-08,CANCELED,1
Baker,2020-04-09,APPROVED,5
Baker,2020-04-10,APPROVED,7
Baker,2020-04-11,APPROVED,7
Baker,2020-04-11,CANCELED,2
Baker,2020-04-11,PENDING,1
Baker,2020-04-12,APPROVED,2
Baker,2020-04-13,APPROVED,6
Baker,2020-04-13,CANCELED,1
Baker,2020-04-14,APPROVED,14
Baker,2020-04-15,APPROVED,25
Baker,2020-04-16,APPROVED,14
Baker,2020-04-16,DENIED,2
Baker,2020-04-17,APPROVED,21
Baker,2020-04-18,APPROVED,16
Baker,2020-04-18,CANCELED,1
Baker,2020-04-19,APPROVED,10
Baker,2020-04-20,APPROVED,12
Baker,2020-04-20,CANCELED,1
Baker,2020-04-21,APPROVED,18
Baker,2020-04-22,APPROVED,7
Baker,2020-04-23,APPROVED,12
Baker,2020-04-24,APPROVED,8
Baker,2020-04-25,APPROVED,8
Baker,2020-04-25,DENIED,1
Baker,2020-04-26,APPROVED,11
Baker,2020-04-27,APPROVED,7
Baker,2020-04-28,APPROVED,12
Baker,2020-04-28,CANCELED,1
Baker,2020-04-29,APPROVED,11
Baker,2020-04-29,CANCELED,1
Baker,2020-04-30,APPROVED,11
Baker,2020-05-01,APPROVED,11
Baker,2020-05-02,APPROVED,13
Baker,2020-05-03,APPROVED,6
Baker,2020-05-04,APPROVED,10
Baker,2020-05-04,CANCELED,1
Baker,2020-05-05,APPROVED,3
Baker,2020-05-06,APPROVED,8
Baker,2020-05-06,DENIED,2
Baker,2020-05-07,APPROVED,10
Baker,2020-05-08,APPROVED,15
Baker,2020-05-08,CANCELED,1
Baker,2020-05-08,DENIED,1
Baker,2020-05-09,APPROVED,9
Baker,2020-05-10,APPROVED,2
Baker,2020-05-11,APPROVED,6
Baker,2020-05-11,CANCELED,1
Baker,2020-05-11,DENIED,1
Baker,2020-05-12,APPROVED,10
Baker,2020-05-13,APPROVED,9
Baker,2020-05-14,APPROVED,9
Baker,2020-05-15,APPROVED,9
Baker,2020-05-16,APPROVED,7
Baker,2020-05-16,CANCELED,2
Baker,2020-05-17,APPROVED,8
Baker,2020-05-18,APPROVED,6
Baker,2020-05-19,APPROVED,9
Baker,2020-05-20,APPROVED,10
Baker,2020-05-20,CANCELED,1
Baker,2020-05-20,DENIED,1
Baker,2020-05-21,APPROVED,6
Baker,2020-05-22,APPROVED,8
Baker,2020-05-23,APPROVED,7
Baker,2020-05-24,APPROVED,5
Baker,2020-05-25,APPROVED,5
Baker,2020-05-26,APPROVED,6
Baker,2020-05-27,APPROVED,5
Baker,2020-05-28,APPROVED,7
Baker,2020-05-29,APPROVED,7
Baker,2020-05-30,APPROVED,9
Baker,2020-05-31,APPROVED,6
Baker,2020-06-01,APPROVED,9
Baker,2020-06-02,APPROVED,12
Baker,2020-06-03,APPROVED,13
Baker,2020-06-04,APPROVED,12
Baker,2020-06-05,APPROVED,7
Baker,2020-06-06,APPROVED,6
Baker,2020-06-06,CANCELED,1
Baker,2020-06-07,APPROVED,4
Baker,2020-06-08,APPROVED,11
Baker,2020-06-09,APPROVED,7
Baker,2020-06-09,CANCELED,1
Baker,2020-06-10,APPROVED,6
Baker,2020-06-11,APPROVED,13
Baker,2020-06-12,APPROVED,3
Baker,2020-06-13,APPROVED,11
Baker,2020-06-14,APPROVED,4
Baker,2020-06-15,APPROVED,6
Baker,2020-06-16,APPROVED,11
Baker,2020-06-16,CANCELED,1
Baker,2020-06-17,APPROVED,9
Baker,2020-06-18,APPROVED,10
Baker,2020-06-19,APPROVED,14
Baker,2020-06-20,APPROVED,12
Baker,2020-06-20,CANCELED,1
Baker,2020-06-21,APPROVED,6
Baker,2020-06-22,APPROVED,8
Baker,2020-06-23,APPROVED,7
Baker,2020-06-24,APPROVED,6
Baker,2020-06-25,APPROVED,7
Baker,2020-06-26,APPROVED,6
Baker,2020-06-27,APPROVED,4
Baker,2020-06-28,APPROVED,6
Baker,2020-06-29,APPROVED,8
Baker,2020-06-29,CANCELED,1
Baker,2020-06-30,APPROVED,6
Baker,2020-06-30,CANCELED,1
Baker,2020-07-01,APPROVED,9
Baker,2020-07-01,CANCELED,1
Baker,2020-07-02,APPROVED,7
Baker,2020-07-02,DENIED,1
Baker,2020-07-03,APPROVED,10
Baker,2020-07-04,APPROVED,1
Baker,2020-07-05,APPROVED,7
Baker,2020-07-06,APPROVED,6
Baker,2020-07-07,APPROVED,10
Baker,2020-07-08,APPROVED,6
Baker,2020-07-08,CANCELED,1
Baker,2020-07-09,APPROVED,9
Baker,2020-07-09,CANCELED,1
Baker,2020-07-10,APPROVED,10
Baker,2020-07-11,APPROVED,7
Baker,2020-07-12,APPROVED,1
Baker,2020-07-13,APPROVED,5
Baker,2020-07-14,APPROVED,4
Baker,2020-07-15,APPROVED,8
Baker,2020-07-16,APPROVED,5
Baker,2020-07-17,APPROVED,9
Baker,2020-07-18,APPROVED,10
Baker,2020-07-19,APPROVED,3
Baker,2020-07-20,APPROVED,6
Baker,2020-07-21,APPROVED,8
Baker,2020-07-22,APPROVED,6
Baker,2020-07-23,APPROVED,3
Baker,2020-07-24,APPROVED,12
Baker,2020-07-25,APPROVED,5
Baker,2020-07-26,APPROVED,3
Baker,2020-07-26,CANCELED,1
Baker,2020-07-27,APPROVED,3
Baker,2020-07-28,APPROVED,14
Baker,2020-07-29,APPROVED,2
Baker,2020-07-30,APPROVED,9
Baker,2020-07-31,APPROVED,9
Baker,2020-07-31,CANCELED,2
Baker,2020-08-01,APPROVED,11
Baker,2020-08-01,CANCELED,1
Baker,2020-08-02,APPROVED,3
Baker,2020-08-03,APPROVED,2
Baker,2020-08-04,APPROVED,8
Baker,2020-08-05,APPROVED,4
Baker,2020-08-06,APPROVED,10
Baker,2020-08-07,APPROVED,4
Baker,2020-08-07,CANCELED,1
Baker,2020-08-08,APPROVED,7
Baker,2020-08-09,APPROVED,3
Baker,2020-08-10,APPROVED,4
Baker,2020-08-10,CANCELED,1
Baker,2020-08-11,APPROVED,7
Baker,2020-08-12,APPROVED,5
Baker,2020-08-12,CANCELED,1
Baker,2020-08-13,APPROVED,11
Baker,2020-08-14,APPROVED,12
Baker,2020-08-14,CANCELED,1
Baker,2020-08-15,APPROVED,11
Baker,2020-08-15,CANCELED,1
Baker,2020-08-16,APPROVED,6
Baker,2020-08-17,APPROVED,25
Baker,2020-08-18,APPROVED,13
Baker,2020-08-19,APPROVED,13
Baker,2020-08-20,APPROVED,9
Baker,2020-08-21,APPROVED,5
Baker,2020-08-21,PENDING,1
Baker,2020-08-22,APPROVED,14
Baker,2020-08-23,APPROVED,4
Baker,2020-08-24,APPROVED,7
Baker,2020-08-25,APPROVED,7
Baker,2020-08-26,APPROVED,7
Baker,2020-08-27,APPROVED,5
Baker,2020-08-28,APPROVED,8
Baker,2020-08-29,APPROVED,5
Baker,2020-08-30,APPROVED,8
Baker,2020-08-31,APPROVED,5
Baker,2020-09-01,APPROVED,6
Baker,2020-09-02,APPROVED,8
Baker,2020-09-03,APPROVED,6
Baker,2020-09-04,APPROVED,11
Baker,2020-09-05,APPROVED,12
Baker,2020-09-06,APPROVED,2
Baker,2020-09-07,APPROVED,3
Baker,2020-09-08,APPROVED,4
Baker,2020-09-09,APPROVED,9
Baker,2020-09-10,APPROVED,10
Baker,2020-09-11,APPROVED,12
Baker,2020-09-12,APPROVED,7
Baker,2020-09-12,CANCELED,1
Baker,2020-09-13,APPROVED,6
Baker,2020-09-14,APPROVED,8
Baker,2020-09-15,APPROVED,4
Baker,2020-09-15,CANCELED,1
Baker,2020-09-16,APPROVED,8
Baker,2020-09-17,APPROVED,6
Baker,2020-09-18,APPROVED,10
Baker,2020-09-19,APPROVED,9
Baker,2020-09-20,APPROVED,3
Baker,2020-09-21,APPROVED,8
Baker,2020-09-22,APPROVED,5
Baker,2020-09-23,APPROVED,7
Baker,2020-09-24,APPROVED,9
Baker,2020-09-25,APPROVED,13
Baker,2020-09-26,APPROVED,7
Baker,2020-09-26,CANCELED,1
Baker,2020-09-27,APPROVED,5
Baker,2020-09-28,APPROVED,5
Baker,2020-09-29,APPROVED,8
Baker,2020-09-30,APPROVED,1
Baker,2020-09-30,CANCELED,1
Baker,2020-10-01,APPROVED,10
Baker,2020-10-01,CANCELED,1
Baker,2020-10-02,APPROVED,10
Baker,2020-10-03,APPROVED,5
Baker,2020-10-05,APPROVED,5
Baker,2020-10-06,APPROVED,7
Baker,2020-10-07,APPROVED,9
Baker,2020-10-08,APPROVED,5
Baker,2020-10-08,CANCELED,1
Baker,2020-10-09,APPROVED,8
Baker,2020-10-10,APPROVED,7
Baker,2020-10-10,PENDING,1
Baker,2020-10-11,APPROVED,2
Baker,2020-10-12,APPROVED,6
Baker,2020-10-13,APPROVED,8
Baker,2020-10-13,CANCELED,1
Baker,2020-10-14,APPROVED,10
Baker,2020-10-15,APPROVED,6
Baker,2020-10-16,APPROVED,8
Baker,2020-10-17,APPROVED,6
Baker,2020-10-18,APPROVED,8
Baker,2020-10-19,APPROVED,8
Baker,2020-10-19,CANCELED,2
Baker,2020-10-20,APPROVED,11
Baker,2020-10-21,APPROVED,4
Baker,2020-10-22,APPROVED,13
Baker,2020-10-23,APPROVED,5
Baker,2020-10-23,CANCELED,1
Baker,2020-10-24,APPROVED,12
Baker,2020-10-25,APPROVED,4
Baker,2020-10-26,APPROVED,6
Baker,2020-10-27,APPROVED,13
Baker,2020-10-28,APPROVED,4
Baker,2020-10-29,APPROVED,7
Baker,2020-10-29,DENIED,1
Baker,2020-10-30,APPROVED,5
Baker,2020-10-31,APPROVED,9
Baker,2020-11-01,APPROVED,6
Baker,2020-11-01,CANCELED,1
Baker,2020-11-02,APPROVED,6
Baker,2020-11-03,APPROVED,12
Baker,2020-11-04,APPROVED,14
Baker,2020-11-05,APPROVED,11
Baker,2020-11-05,PENDING,1
Baker,2020-11-06,APPROVED,11
Baker,2020-11-06,CANCELED,1
Baker,2020-11-07,APPROVED,15
Baker,2020-11-08,APPROVED,11
Baker,2020-11-09,APPROVED,9
Baker,2020-11-10,APPROVED,11
Baker,2020-11-11,APPROVED,7
Baker,2020-11-12,APPROVED,3
Baker,2020-11-12,PENDING,1
Baker,2020-11-13,APPROVED,13
Baker,2020-11-13,CANCELED,1
Baker,2020-11-14,APPROVED,6
Baker,2020-11-15,APPROVED,5
Baker,2020-11-16,APPROVED,3
Baker,2020-11-17,APPROVED,7
Baker,2020-11-18,APPROVED,7
Baker,2020-11-19,APPROVED,4
Baker,2020-11-20,APPROVED,10
Baker,2020-11-21,APPROVED,5
Baker,2020-11-22,APPROVED,4
Baker,2020-11-23,APPROVED,7
Baker,2020-11-24,APPROVED,11
Baker,2020-11-25,APPROVED,15
Baker,2020-11-27,APPROVED,23
Baker,2020-11-28,APPROVED,9
Baker,2020-11-29,APPROVED,5
Baker,2020-11-30,APPROVED,5
Baker,2020-12-01,APPROVED,8
Baker,2020-12-02,APPROVED,9
Baker,2020-12-03,APPROVED,6
Baker,2020-12-04,APPROVED,7
Baker,2020-12-04,CANCELED,1
Baker,2020-12-05,APPROVED,10
Baker,2020-12-05,DENIED,1
Baker,2020-12-06,APPROVED,5
Baker,2020-12-07,APPROVED,5
Baker,2020-12-08,APPROVED,8
Baker,2020-12-09,APPROVED,8
Baker,2020-12-10,APPROVED,9
Baker,2020-12-11,APPROVED,10
Baker,2020-12-11,CANCELED,1
Baker,2020-12-12,APPROVED,5
Baker,2020-12-12,CANCELED,1
Baker,2020-12-12,DENIED,1
Baker,2020-12-13,APPROVED,6
Baker,2020-12-14,APPROVED,4
Baker,2020-12-14,CANCELED,1
Baker,2020-12-15,APPROVED,8
Baker,2020-12-16,APPROVED,7
Baker,2020-12-17,APPROVED,9
Baker,2020-12-18,APPROVED,19
Baker,2020-12-19,APPROVED,15
Baker,2020-12-20,APPROVED,3
Baker,2020-12-20,CANCELED,1
Baker,2020-12-21,APPROVED,4
Baker,2020-12-22,APPROVED,8
Baker,2020-12-22,CANCELED,2
Baker,2020-12-23,APPROVED,7
Baker,2020-12-23,CANCELED,1
Baker,2020-12-24,APPROVED,11
Baker,2020-12-26,APPROVED,12
Baker,2020-12-27,APPROVED,8
Baker,2020-12-27,CANCELED,1
Baker,2020-12-28,APPROVED,7
Baker,2020-12-29,APPROVED,11
Baker,2020-12-29,DENIED,1
Baker,2020-12-30,APPROVED,11
Baker,2020-12-31,APPROVED,13
Baker,2021-01-01,APPROVED,2
Baker,2021-01-02,APPROVED,15
Baker,2021-01-03,APPROVED,7
Baker,2021-01-04,APPROVED,7
Baker,2021-01-05,APPROVED,16
Baker,2021-01-06,APPROVED,11
Baker,2021-01-07,APPROVED,12
Baker,2021-01-08,APPROVED,13
Baker,2021-01-09,APPROVED,11
Baker,2021-01-10,APPROVED,6
Baker,2021-01-11,APPROVED,6
Baker,2021-01-12,APPROVED,11
Baker,2021-01-12,CANCELED,2
Baker,2021-01-13,APPROVED,12
Baker,2021-01-13,CANCELED,1
Baker,2021-01-14,APPROVED,7
Baker,2021-01-14,CANCELED,1
Baker,2021-01-15,APPROVED,21
Baker,2021-01-16,APPROVED,14
Baker,2021-01-16,PENDING,1
Baker,2021-01-17,APPROVED,6
Baker,2021-01-18,APPROVED,4
Baker,2021-01-19,APPROVED,10
Baker,2021-01-19,CANCELED,1
Baker,2021-01-20,APPROVED,6
Baker,2021-01-21,APPROVED,8
Baker,2021-01-22,APPROVED,9
Baker,2021-01-23,APPROVED,8
Baker,2021-01-24,APPROVED,7
Baker,2021-01-25,APPROVED,7
Baker,2021-01-26,APPROVED,11
Baker,2021-01-27,APPROVED,7
Baker,2021-01-28,APPROVED,9
Baker,2021-01-28,DENIED,1
Baker,2021-01-29,APPROVED,12
Baker,2021-01-30,APPROVED,5
Baker,2021-01-31,APPROVED,8
Baker,2021-02-01,APPROVED,5
Baker,2021-02-02,APPROVED,8
Baker,2021-02-03,APPROVED,6
Baker,2021-02-04,APPROVED,11
Baker,2021-02-05,APPROVED,10
Baker,2021-02-06,APPROVED,6
Baker,2021-02-07,APPROVED,4
Baker,2021-02-08,APPROVED,3
Baker,2021-02-09,APPROVED,10
Baker,2021-02-10,APPROVED,12
Baker,2021-02-11,APPROVED,2
Baker,2021-02-11,CANCELED,1
Baker,2021-02-12,APPROVED,10
Baker,2021-02-13,APPROVED,7
Baker,2021-02-14,APPROVED,3
Baker,2021-02-15,APPROVED,1
Baker,2021-02-16,APPROVED,5
Baker,2021-02-17,APPROVED,4
Baker,2021-02-18,APPROVED,12
Baker,2021-02-19,APPROVED,9
Baker,2021-02-20,APPROVED,2
Baker,2021-02-21,APPROVED,2
Baker,2021-02-22,APPROVED,7
Baker,2021-02-23,APPROVED,7
Baker,2021-02-23,CANCELED,1
Baker,2021-02-24,APPROVED,6
Baker,2021-02-24,CANCELED,1
Baker,2021-02-25,APPROVED,19
Baker,2021-02-26,APPROVED,7
Baker,2021-02-27,APPROVED,12
Baker,2021-02-28,APPROVED,2
Baker,2021-03-01,APPROVED,6
Baker,2021-03-02,APPROVED,10
Baker,2021-03-03,APPROVED,5
Baker,2021-03-04,APPROVED,7
Baker,2021-03-04,CANCELED,1
Baker,2021-03-05,APPROVED,3
Baker,2021-03-05,CANCELED,1
Baker,2021-03-06,APPROVED,7
Baker,2021-03-07,APPROVED,7
Baker,2021-03-08,APPROVED,2
Baker,2021-03-09,APPROVED,10
Baker,2021-03-10,APPROVED,4
Baker,2021-03-11,APPROVED,9
Baker,2021-03-11,CANCELED,1
Baker,2021-03-12,APPROVED,9
Baker,2021-03-13,APPROVED,6
Baker,2021-03-14,APPROVED,3
Baker,2021-03-15,APPROVED,8
Baker,2021-03-15,DENIED,1
Baker,2021-03-16,APPROVED,8
Baker,2021-03-16,DENIED,1
Baker,2021-03-17,APPROVED,8
Baker,2021-03-17,CANCELED,1
Baker,2021-03-18,APPROVED,6
Baker,2021-03-19,APPROVED,16
Baker,2021-03-20,APPROVED,16
Baker,2021-03-21,APPROVED,4
Baker,2021-03-22,APPROVED,4
Baker,2021-03-23,APPROVED,8
Baker,2021-03-23,CANCELED,1
Baker,2021-03-24,APPROVED,6
Baker,2021-03-25,APPROVED,10
Baker,2021-03-26,APPROVED,8
Baker,2021-03-26,CANCELED,1
Baker,2021-03-27,APPROVED,16
Baker,2021-03-28,APPROVED,7
Baker,2021-03-28,CANCELED,2
Baker,2021-03-29,APPROVED,7
Baker,2021-03-29,DENIED,1
Baker,2021-03-29,PENDING,1
Baker,2021-03-30,APPROVED,5
Baker,2021-03-31,APPROVED,13
Baker,2021-03-31,CANCELED,1
Baker,2021-04-01,APPROVED,9
Baker,2021-04-02,APPROVED,7
Baker,2021-04-03,APPROVED,8
Baker,2021-04-03,CANCELED,2
Baker,2021-04-05,APPROVED,9
Baker,2021-04-06,APPROVED,7
Baker,2021-04-07,APPROVED,9
Baker,2021-04-07,CANCELED,1
Baker,2021-04-08,APPROVED,7
Baker,2021-04-08,DENIED,1
Baker,2021-04-09,APPROVED,4
Baker,2021-04-10,APPROVED,9
Baker,2021-04-11,APPROVED,8
Baker,2021-04-12,APPROVED,5
Baker,2021-04-13,APPROVED,7
Baker,2021-04-14,APPROVED,10
Baker,2021-04-15,APPROVED,4
Baker,2021-04-16,APPROVED,11
Baker,2021-04-17,APPROVED,9
Baker,2021-04-18,APPROVED,4
Baker,2021-04-19,APPROVED,5
Baker,2021-04-20,APPROVED,8
Baker,2021-04-21,APPROVED,8
Baker,2021-04-21,CANCELED,1
Baker,2021-04-22,APPROVED,3
Baker,2021-04-23,APPROVED,5
Baker,2021-04-24,APPROVED,6
Baker,2021-04-25,APPROVED,2
Baker,2021-04-27,APPROVED,5
Baker,2021-04-28,APPROVED,2
Baker,2021-04-29,APPROVED,7
Baker,2021-04-30,APPROVED,9
Baker,2021-05-01,APPROVED,10
Baker,2021-05-01,CANCELED,1
Baker,2021-05-02,APPROVED,7
Baker,2021-05-02,DENIED,1
Baker,2021-05-03,APPROVED,6
Baker,2021-05-04,APPROVED,4
Baker,2021-05-05,APPROVED,3
Baker,2021-05-05,PENDING,1
Baker,2021-05-06,APPROVED,6
Baker,2021-05-07,APPROVED,14
Baker,2021-05-08,APPROVED,8
Baker,2021-05-08,CANCELED,1
Baker,2021-05-09,APPROVED,1
Baker,2021-05-10,APPROVED,4
Baker,2021-05-11,APPROVED,4
Baker,2021-05-12,APPROVED,5
Baker,2021-05-12,CANCELED,1
Baker,2021-05-13,APPROVED,9
Baker,2021-05-14,APPROVED,9
Baker,2021-05-14,CANCELED,3
Baker,2021-05-15,APPROVED,3
Baker,2021-05-16,APPROVED,3
Baker,2021-05-17,APPROVED,5
Baker,2021-05-18,APPROVED,7
Baker,2021-05-19,APPROVED,4
Baker,2021-05-20,APPROVED,9
Baker,2021-05-20,PENDING,1
Baker,2021-05-21,APPROVED,7
Baker,2021-05-22,APPROVED,7
Baker,2021-05-23,APPROVED,4
Baker,2021-05-23,CANCELED,1
Baker,2021-05-24,APPROVED,5
Baker,2021-05-24,PENDING,1
Baker,2021-05-25,APPROVED,6
Baker,2021-05-25,DENIED,1
Baker,2021-05-26,APPROVED,10
Baker,2021-05-26,PENDING,1
Baker,2021-05-27,APPROVED,6
Baker,2021-05-28,APPROVED,9
Baker,2021-05-29,APPROVED,8
Baker,2021-05-30,APPROVED,4
Baker,2021-05-31,APPROVED,4
Baker,2021-06-01,APPROVED,3
Baker,2021-06-02,APPROVED,2
Baker,2021-06-03,APPROVED,4
Baker,2021-06-04,APPROVED,2
Baker,2021-06-04,CANCELED,1
Baker,2021-06-05,APPROVED,3
Baker,2021-06-06,APPROVED,4
Baker,2021-06-07,APPROVED,6
Baker,2021-06-08,APPROVED,5
Baker,2021-06-09,APPROVED,4
Baker,2021-06-10,APPROVED,9
Baker,2021-06-10,CANCELED,1
Baker,2021-06-11,APPROVED,11
Baker,2021-06-12,APPROVED,6
Baker,2021-06-13,APPROVED,1
Baker,2021-06-13,DENIED,1
Baker,2021-06-14,APPROVED,6
Baker,2021-06-14,PENDING,1
Baker,2021-06-15,APPROVED,5
Baker,2021-06-16,APPROVED,5
Baker,2021-06-17,APPROVED,8
Baker,2021-06-17,CANCELED,1
Baker,2021-06-18,APPROVED,2
Baker,2021-06-19,APPROVED,8
Baker,2021-06-20,APPROVED,5
Baker,2021-06-21,APPROVED,6
Baker,2021-06-22,APPROVED,4
Baker,2021-06-23,APPROVED,3
Baker,2021-06-24,APPROVED,2
Baker,2021-06-25,APPROVED,4
Baker,2021-06-26,APPROVED,3
Baker,2021-06-27,APPROVED,1
Baker,2021-06-28,APPROVED,6
Baker,2021-06-28,CANCELED,2
Baker,2021-06-29,APPROVED,6
Baker,2021-07-01,APPROVED,6
Baker,2021-07-03,APPROVED,11
Baker,2021-07-05,APPROVED,1
Baker,2021-07-05,CANCELED,1
Baker,2021-07-06,APPROVED,5
Baker,2021-07-07,APPROVED,5
Baker,2021-07-07,CANCELED,1
Baker,2021-07-07,DENIED,1
Baker,2021-07-08,APPROVED,3
Baker,2021-07-09,APPROVED,6
Baker,2021-07-10,APPROVED,3
Baker,2021-07-10,CANCELED,2
Baker,2021-07-11,APPROVED,2
Baker,2021-07-12,APPROVED,1
Baker,2021-07-13,APPROVED,7
Baker,2021-07-14,APPROVED,1
Baker,2021-07-15,APPROVED,4
Baker,2021-07-16,APPROVED,2
Baker,2021-07-17,APPROVED,5
Baker,2021-07-18,APPROVED,2
Baker,2021-07-19,APPROVED,5
Baker,2021-07-20,APPROVED,4
Baker,2021-07-21,APPROVED,2
Baker,2021-07-22,APPROVED,5
Baker,2021-07-23,APPROVED,4
Baker,2021-07-24,CANCELED,1
Baker,2021-07-25,APPROVED,4
Baker,2021-07-26,APPROVED,2
Baker,2021-07-27,APPROVED,2
Baker,2021-07-28,APPROVED,2
Baker,2021-07-29,APPROVED,7
Baker,2021-07-30,APPROVED,2
Baker,2021-07-30,PENDING,1
Baker,2021-07-31,APPROVED,2
Baker,2021-08-01,APPROVED,6
Baker,2021-08-02,APPROVED,5
Baker,2021-08-03,APPROVED,4
Baker,2021-08-04,APPROVED,2
Baker,2021-08-04,DENIED,1
Baker,2021-08-05,APPROVED,5
Baker,2021-08-06,APPROVED,3
Baker,2021-08-07,APPROVED,10
Baker,2021-08-07,CANCELED,1
Baker,2021-08-08,APPROVED,6
Baker,2021-08-09,APPROVED,5
Baker,2021-08-10,APPROVED,10
Baker,2021-08-10,DENIED,1
Baker,2021-08-11,APPROVED,4
Baker,2021-08-12,APPROVED,7
Baker,2021-08-13,APPROVED,8
Baker,2021-08-14,APPROVED,4
Baker,2021-08-15,APPROVED,3
Baker,2021-08-15,CANCELED,2
Baker,2021-08-16,APPROVED,5
Baker,2021-08-17,APPROVED,7
Baker,2021-08-17,CANCELED,1
Baker,2021-08-18,APPROVED,5
Baker,2021-08-19,APPROVED,8
Baker,2021-08-20,APPROVED,5
Baker,2021-08-21,APPROVED,6
Baker,2021-08-22,APPROVED,3
Baker,2021-08-23,APPROVED,1
Baker,2021-08-24,APPROVED,8
Baker,2021-08-24,PENDING,1
Baker,2021-08-25,APPROVED,7
Baker,2021-08-26,APPROVED,5
Baker,2021-08-27,APPROVED,3
Baker,2021-08-28,APPROVED,4
Baker,2021-08-30,APPROVED,4
Baker,2021-08-31,APPROVED,4
Baker,2021-09-01,APPROVED,8
Baker,2021-09-01,CANCELED,1
Baker,2021-09-02,APPROVED,7
Baker,2021-09-03,APPROVED,8
Baker,2021-09-04,APPROVED,11
Baker,2021-09-05,APPROVED,1
Baker,2021-09-06,APPROVED,1
Baker,2021-09-07,APPROVED,7
Baker,2021-09-08,APPROVED,6
Baker,2021-09-09,APPROVED,2
Baker,2021-09-10,APPROVED,7
Baker,2021-09-11,APPROVED,8
Baker,2021-09-12,APPROVED,4
Baker,2021-09-13,APPROVED,5
Baker,2021-09-14,APPROVED,4
Baker,2021-09-15,APPROVED,6
Baker,2021-09-16,APPROVED,6
Baker,2021-09-17,APPROVED,5
Baker,2021-09-18,APPROVED,6
Baker,2021-09-19,APPROVED,2
Baker,2021-09-20,APPROVED,5
Baker,2021-09-21,APPROVED,7
Baker,2021-09-21,CANCELED,2
Baker,2021-09-22,APPROVED,1
Baker,2021-09-22,CANCELED,1
Baker,2021-09-23,APPROVED,11
Baker,2021-09-24,APPROVED,3
Baker,2021-09-25,APPROVED,4
